LINK,Year,S Mon,S Day,E Mon,E Day,S Time,E Time,Net,Side,Species,Length,LG,Count,Otolith,Date,Mort?,Code,Collected Live,Frozen
07222022_214W,2022,7,21,7,22,9:56,8:57,214,W,RBSM,36,1,1,,,,,,
07222022_214W,2022,7,21,7,22,9:56,8:57,214,W,RBSM,194,2,1,1,,1,,,
07222022_214W,2022,7,21,7,22,9:56,8:57,214,W,RBSM,102,2,1,,,,,,
07222022_214E,2022,7,21,7,22,10:12,9:13,214,E,ARCS,116,1,1,,,,,,
07222022_214E,2022,7,21,7,22,10:12,9:13,214,E,ARCS,111,1,1,,,,,,
07222022_214E,2022,7,21,7,22,10:12,9:13,214,E,ARCS,166,2,1,,,,,,
07222022_214E,2022,7,21,7,22,10:12,9:13,214,E,ARCS,161,2,1,,,,,,
07222022_214E,2022,7,21,7,22,10:12,9:13,214,E,ARCS,275,3,1,,,,,,
07222022_214E,2022,7,21,7,22,10:12,9:13,214,E,ARCS,292,3,1,,,,,,
07222022_214E,2022,7,21,7,22,10:12,9:13,214,E,BDWF,113,1,1,,,,,,
07222022_214E,2022,7,21,7,22,10:12,9:13,214,E,BDWF,112,1,1,,,,,,
07222022_214E,2022,7,21,7,22,10:12,9:13,214,E,BDWF,107,1,1,,,,,,
07222022_214E,2022,7,21,7,22,10:12,9:13,214,E,BDWF,195,2,1,,,,,,
07222022_214E,2022,7,21,7,22,10:12,9:13,214,E,LSCS,337,2,1,,,,,,
07222022_214E,2022,7,21,7,22,10:12,9:13,214,E,LSCS,308,2,1,,,,,,
07222022_214E,2022,7,21,7,22,10:12,9:13,214,E,LSCS,272,2,1,,,,,,
07222022_214E,2022,7,21,7,22,10:12,9:13,214,E,LSCS,243,2,1,,,,,,
07222022_214E,2022,7,21,7,22,10:12,9:13,214,E,LSCS,259,2,1,,,,,,
07222022_214E,2022,7,21,7,22,10:12,9:13,214,E,HBWF,294,NA,1,,,,,,
07222022_214E,2022,7,21,7,22,10:12,9:13,214,E,HBWF,392,NA,1,,,,,,
07222022_214E,2022,7,21,7,22,10:12,9:13,214,E,SFCD,175,NA,1,,,,,,
07222022_214E,2022,7,21,7,22,10:12,9:13,214,E,RBSM,81,1,1,,,,,,
07222022_214E,2022,7,21,7,22,10:12,9:13,214,E,RBSM,90,1,1,,,,,,
07222022_214E,2022,7,21,7,22,10:12,9:13,214,E,RBSM,70,1,1,,,,,,
07222022_214E,2022,7,21,7,22,10:12,9:13,214,E,RBSM,83,1,1,,,,,,
07222022_214E,2022,7,21,7,22,10:12,9:13,214,E,RBSM,82,1,1,,,,,,
07222022_214E,2022,7,21,7,22,10:12,9:13,214,E,RBSM,90,1,1,,,,,,
07222022_214E,2022,7,21,7,22,10:12,9:13,214,E,RBSM,51,1,1,,,,,,
07222022_214E,2022,7,21,7,22,10:12,9:13,214,E,RBSM,89,1,1,,,,,,
07222022_214E,2022,7,21,7,22,10:12,9:13,214,E,RBSM,37,1,1,,,,,,
07222022_214E,2022,7,21,7,22,10:12,9:13,214,E,RBSM,86,1,1,,,,,,
07222022_214E,2022,7,21,7,22,10:12,9:13,214,E,RBSM,50,1,1,,,,,,
07222022_214E,2022,7,21,7,22,10:12,9:13,214,E,RBSM,47,1,1,,,,,,
07222022_214E,2022,7,21,7,22,10:12,9:13,214,E,RBSM,88,1,1,,,,,,
07222022_214E,2022,7,21,7,22,10:12,9:13,214,E,RBSM,43,1,1,,,,,,
07222022_214E,2022,7,21,7,22,10:12,9:13,214,E,RBSM,40,1,1,,,,,,
07222022_214E,2022,7,21,7,22,10:12,9:13,214,E,RBSM,33,1,1,,,,,,
07222022_230N,2022,7,21,7,22,11:49,10:34,230,N,ARCS,318,3,1,,,,,,
07222022_230N,2022,7,21,7,22,11:49,10:34,230,N,BDWF,108,1,1,,,,,,
07222022_230N,2022,7,21,7,22,11:49,10:34,230,N,BDWF,110,1,1,,,,,,
07222022_230N,2022,7,21,7,22,11:49,10:34,230,N,BDWF,116,1,1,,,,,,
07222022_230N,2022,7,21,7,22,11:49,10:34,230,N,BDWF,118,1,1,,,,,,
07222022_230N,2022,7,21,7,22,11:49,10:34,230,N,BDWF,116,1,1,,,,,,
07222022_230N,2022,7,21,7,22,11:49,10:34,230,N,BDWF,104,1,1,,,,,,
07222022_230N,2022,7,21,7,22,11:49,10:34,230,N,BDWF,106,1,1,,,,,,
07222022_230N,2022,7,21,7,22,11:49,10:34,230,N,BDWF,111,1,1,,,,,,
07222022_230N,2022,7,21,7,22,11:49,10:34,230,N,LSCS,284,2,1,,,,,,
07222022_230N,2022,7,21,7,22,11:49,10:34,230,N,LSCS,305,2,1,,,,,,
07222022_230N,2022,7,21,7,22,11:49,10:34,230,N,LSCS,244,2,1,,,,,,
07222022_230N,2022,7,21,7,22,11:49,10:34,230,N,LSCS,246,2,1,,,,,,
07222022_230N,2022,7,21,7,22,11:49,10:34,230,N,HBWF,354,NA,1,,,,,,
07222022_230N,2022,7,21,7,22,11:49,10:34,230,N,RBSM,92,1,1,,,,,,
07222022_230N,2022,7,21,7,22,11:49,10:34,230,N,RBSM,75,1,1,,,,,,
07222022_230N,2022,7,21,7,22,11:49,10:34,230,N,RBSM,97,1,1,,,,,,
07222022_230N,2022,7,21,7,22,11:49,10:34,230,N,RBSM,93,1,1,,,,,,
07222022_230N,2022,7,21,7,22,11:49,10:34,230,N,RBSM,98,1,1,,,,,,
07222022_230N,2022,7,21,7,22,11:49,10:34,230,N,RBSM,104,2,1,,,,,,
07222022_230N,2022,7,21,7,22,11:49,10:34,230,N,RBSM,112,2,1,,,,,,
07222022_230S,2022,7,21,7,22,11:35,10:24,230,S,ARCS,115,1,1,,,,,,
07222022_230S,2022,7,21,7,22,11:35,10:24,230,S,ARCS,105,1,1,,,,,,
07222022_230S,2022,7,21,7,22,11:35,10:24,230,S,ARCS,110,1,1,,,,,,
07222022_230S,2022,7,21,7,22,11:35,10:24,230,S,ARCS,105,1,1,,,,,,
07222022_230S,2022,7,21,7,22,11:35,10:24,230,S,ARCS,107,1,1,,,,,,
07222022_230S,2022,7,21,7,22,11:35,10:24,230,S,ARCS,116,1,1,,,,,,
07222022_230S,2022,7,21,7,22,11:35,10:24,230,S,ARCS,108,1,1,,,,,,
07222022_230S,2022,7,21,7,22,11:35,10:24,230,S,ARCS,116,1,1,,,,,,
07222022_230S,2022,7,21,7,22,11:35,10:24,230,S,ARCS,111,1,1,,,,,,
07222022_230S,2022,7,21,7,22,11:35,10:24,230,S,ARCS,118,1,1,,,,,,
07222022_230S,2022,7,21,7,22,11:35,10:24,230,S,ARCS,99,1,1,,,,,,
07222022_230S,2022,7,21,7,22,11:35,10:24,230,S,ARCS,108,1,1,,,,,,
07222022_230S,2022,7,21,7,22,11:35,10:24,230,S,ARCS,95,1,1,,,,,,
07222022_230S,2022,7,21,7,22,11:35,10:24,230,S,ARCS,110,1,1,,,,,,
07222022_230S,2022,7,21,7,22,11:35,10:24,230,S,ARCS,169,2,1,,,,,,
07222022_230S,2022,7,21,7,22,11:35,10:24,230,S,ARCS,123,2,1,,,,,,
07222022_230S,2022,7,21,7,22,11:35,10:24,230,S,ARCS,273,3,1,,,,,,
07222022_230S,2022,7,21,7,22,11:35,10:24,230,S,ARCS,275,3,1,,,,,,
07222022_230S,2022,7,21,7,22,11:35,10:24,230,S,BDWF,113,1,1,,,,,,
07222022_230S,2022,7,21,7,22,11:35,10:24,230,S,BDWF,109,1,1,,,,,,
07222022_230S,2022,7,21,7,22,11:35,10:24,230,S,BDWF,117,1,1,,,,,,
07222022_230S,2022,7,21,7,22,11:35,10:24,230,S,BDWF,110,1,1,,,,,,
07222022_230S,2022,7,21,7,22,11:35,10:24,230,S,BDWF,109,1,1,,,,,,
07222022_230S,2022,7,21,7,22,11:35,10:24,230,S,BDWF,110,1,1,,,,,,
07222022_230S,2022,7,21,7,22,11:35,10:24,230,S,BDWF,107,1,1,,,,,,
07222022_230S,2022,7,21,7,22,11:35,10:24,230,S,BDWF,108,1,1,,,,,,
07222022_230S,2022,7,21,7,22,11:35,10:24,230,S,BDWF,105,1,1,,,,,,
07222022_230S,2022,7,21,7,22,11:35,10:24,230,S,BDWF,103,1,1,,,,,,
07222022_230S,2022,7,21,7,22,11:35,10:24,230,S,BDWF,200,2,1,,,,,,
07222022_230S,2022,7,21,7,22,11:35,10:24,230,S,BDWF,209,2,1,,,,,,
07222022_230S,2022,7,21,7,22,11:35,10:24,230,S,BDWF,216,2,1,,,,,,
07222022_230S,2022,7,21,7,22,11:35,10:24,230,S,BDWF,290,3,1,,,,,,
07222022_230S,2022,7,21,7,22,11:35,10:24,230,S,LSCS,89,1,1,,,,,,
07222022_230S,2022,7,21,7,22,11:35,10:24,230,S,LSCS,279,2,1,,,,,,
07222022_230S,2022,7,21,7,22,11:35,10:24,230,S,LSCS,286,2,1,,,,,,
07222022_230S,2022,7,21,7,22,11:35,10:24,230,S,LSCS,264,2,1,,,,,,
07222022_230S,2022,7,21,7,22,11:35,10:24,230,S,LSCS,262,2,1,,,,,,
07222022_230S,2022,7,21,7,22,11:35,10:24,230,S,LSCS,260,2,1,,,,,,
07222022_230S,2022,7,21,7,22,11:35,10:24,230,S,LSCS,268,2,1,,,,,,
07222022_230S,2022,7,21,7,22,11:35,10:24,230,S,LSCS,267,2,1,,,,,,
07222022_230S,2022,7,21,7,22,11:35,10:24,230,S,LSCS,295,2,1,,,,,,
07222022_230S,2022,7,21,7,22,11:35,10:24,230,S,LSCS,251,2,1,,,,,,
07222022_230S,2022,7,21,7,22,11:35,10:24,230,S,LSCS,259,2,1,,,,,,
07222022_230S,2022,7,21,7,22,11:35,10:24,230,S,LSCS,213,2,1,,,,,,
07222022_230S,2022,7,21,7,22,11:35,10:24,230,S,DLVN,165,1,1,,,,,,
07222022_230S,2022,7,21,7,22,11:35,10:24,230,S,RBSM,95,1,1,,,,,,
07222022_230S,2022,7,21,7,22,11:35,10:24,230,S,RBSM,87,1,1,,,,,,
07222022_230S,2022,7,21,7,22,11:35,10:24,230,S,RBSM,90,1,1,,,,,,
07222022_230S,2022,7,21,7,22,11:35,10:24,230,S,RBSM,82,1,1,,,,,,
07222022_230S,2022,7,21,7,22,11:35,10:24,230,S,RBSM,83,1,1,,,,,,
07222022_230S,2022,7,21,7,22,11:35,10:24,230,S,RBSM,84,1,1,,,,,,
07222022_230S,2022,7,21,7,22,11:35,10:24,230,S,RBSM,93,1,1,,,,,,
07222022_230S,2022,7,21,7,22,11:35,10:24,230,S,RBSM,81,1,1,,,,,,
07222022_230S,2022,7,21,7,22,11:35,10:24,230,S,RBSM,155,2,1,,,,,,
07222022_230S,2022,7,21,7,22,11:35,10:24,230,S,RBSM,150,2,1,,,,,,
07222022_220W,2022,7,22,7,23,6:56,7:10,220,W,ARCS,159,2,1,,,,,,
07222022_220W,2022,7,22,7,23,6:56,7:10,220,W,ARCS,190,2,1,,,,,,
07222022_220W,2022,7,22,7,23,6:56,7:10,220,W,ARCS,172,2,1,,,,,,
07222022_220W,2022,7,22,7,23,6:56,7:10,220,W,ARCS,175,2,1,,,,,,
07222022_220W,2022,7,22,7,23,6:56,7:10,220,W,ARCS,303,3,1,,,,,,
07222022_220W,2022,7,22,7,23,6:56,7:10,220,W,LSCS,290,2,1,,,,,,
07232022_220E,2022,7,22,7,23,6:50,7:22,220,E,ARCS,176,2,1,,,,,,
07232022_220E,2022,7,22,7,23,6:50,7:22,220,E,ARCS,147,2,1,,,,,,
07232022_220E,2022,7,22,7,23,6:50,7:22,220,E,SFCD,171,NA,1,,,,,,
07232022_218W,2022,7,22,7,23,8:00,9:03,218,W,ARCS,113,1,1,,,,,,
07232022_218W,2022,7,22,7,23,8:00,9:03,218,W,ARCS,109,1,1,,,,,,
07232022_218W,2022,7,22,7,23,8:00,9:03,218,W,ARCS,110,1,1,,,,,,
07232022_218W,2022,7,22,7,23,8:00,9:03,218,W,ARCS,157,2,1,,,,,,
07232022_218W,2022,7,22,7,23,8:00,9:03,218,W,ARCS,172,2,1,,,,,,
07232022_218W,2022,7,22,7,23,8:00,9:03,218,W,ARCS,164,2,1,,,,,,
07232022_218W,2022,7,22,7,23,8:00,9:03,218,W,ARCS,153,2,1,,,,,,
07232022_218W,2022,7,22,7,23,8:00,9:03,218,W,ARCS,126,2,1,,,,,,
07232022_218W,2022,7,22,7,23,8:00,9:03,218,W,ARCS,165,2,1,,,,,,
07232022_218W,2022,7,22,7,23,8:00,9:03,218,W,ARCS,125,2,1,,,,,,
07232022_218W,2022,7,22,7,23,8:00,9:03,218,W,ARCS,156,2,1,,,,,,
07232022_218W,2022,7,22,7,23,8:00,9:03,218,W,ARCS,125,2,1,,,,,,
07232022_218W,2022,7,22,7,23,8:00,9:03,218,W,ARCS,128,2,1,,,,,,
07232022_218W,2022,7,22,7,23,8:00,9:03,218,W,ARCS,290,3,1,,,,,,
07232022_218W,2022,7,22,7,23,8:00,9:03,218,W,ARCS,276,3,1,,,,,,
07232022_218W,2022,7,22,7,23,8:00,9:03,218,W,BDWF,105,1,1,,,,,,
07232022_218W,2022,7,22,7,23,8:00,9:03,218,W,BDWF,109,1,1,,,,,,
07232022_218W,2022,7,22,7,23,8:00,9:03,218,W,BDWF,108,1,1,,,,,,
07232022_218W,2022,7,22,7,23,8:00,9:03,218,W,BDWF,107,1,1,,,,,,
07232022_218W,2022,7,22,7,23,8:00,9:03,218,W,BDWF,106,1,1,,,,,,
07232022_218W,2022,7,22,7,23,8:00,9:03,218,W,BDWF,113,1,1,,,,,,
07232022_218W,2022,7,22,7,23,8:00,9:03,218,W,BDWF,107,1,1,,,,,,
07232022_218W,2022,7,22,7,23,8:00,9:03,218,W,BDWF,111,1,1,,,,,,
07232022_218W,2022,7,22,7,23,8:00,9:03,218,W,BDWF,110,1,1,,,,,,
07232022_218W,2022,7,22,7,23,8:00,9:03,218,W,BDWF,110,1,1,,,,,,
07232022_218W,2022,7,22,7,23,8:00,9:03,218,W,BDWF,469,3,1,,,,,,
07232022_218W,2022,7,22,7,23,8:00,9:03,218,W,BDWF,298,3,1,,,,,,
07232022_218W,2022,7,22,7,23,8:00,9:03,218,W,LSCS,336,2,1,,,,,,
07232022_218W,2022,7,22,7,23,8:00,9:03,218,W,LSCS,324,2,1,,,,,,
07232022_218W,2022,7,22,7,23,8:00,9:03,218,W,LSCS,263,2,1,,,,,,
07232022_218W,2022,7,22,7,23,8:00,9:03,218,W,LSCS,320,2,1,,,,,,
07232022_218W,2022,7,22,7,23,8:00,9:03,218,W,LSCS,316,2,1,,,,,,
07232022_218W,2022,7,22,7,23,8:00,9:03,218,W,LSCS,316,2,1,,,,,,
07232022_218W,2022,7,22,7,23,8:00,9:03,218,W,LSCS,291,2,1,,,,,,
07232022_218W,2022,7,22,7,23,8:00,9:03,218,W,LSCS,237,2,1,,,,,,
07232022_218W,2022,7,22,7,23,8:00,9:03,218,W,LSCS,299,2,1,,,,,,
07232022_218W,2022,7,22,7,23,8:00,9:03,218,W,LSCS,324,2,1,,,,,,
07232022_218W,2022,7,22,7,23,8:00,9:03,218,W,LSCS,305,2,1,,,,,,
07232022_218W,2022,7,22,7,23,8:00,9:03,218,W,HBWF,435,NA,1,,,,,,
07232022_218W,2022,7,22,7,23,8:00,9:03,218,W,HBWF,359,NA,1,,,,,,
07232022_218W,2022,7,22,7,23,8:00,9:03,218,W,HBWF,295,NA,1,,,,,,
07232022_218W,2022,7,22,7,23,8:00,9:03,218,W,HBWF,315,NA,1,,,,,,
07232022_218W,2022,7,22,7,23,8:00,9:03,218,W,HBWF,355,NA,1,,,,,,
07232022_218W,2022,7,22,7,23,8:00,9:03,218,W,ARCD,100,NA,1,,,,,,
07232022_218W,2022,7,22,7,23,8:00,9:03,218,W,ARCD,79,NA,1,,,,,,
07232022_218W,2022,7,22,7,23,8:00,9:03,218,W,SFCD,201,NA,1,,,,,,
07232022_218W,2022,7,22,7,23,8:00,9:03,218,W,SFCD,179,NA,1,,,,,,
07232022_218W,2022,7,22,7,23,8:00,9:03,218,W,SFCD,197,NA,1,,,,,,
07232022_218W,2022,7,22,7,23,8:00,9:03,218,W,SFCD,209,NA,1,,,,,,
07232022_218W,2022,7,22,7,23,8:00,9:03,218,W,SFCD,180,NA,1,,,,,,
07232022_218W,2022,7,22,7,23,8:00,9:03,218,W,RBSM,98,1,1,,,,,,
07232022_218W,2022,7,22,7,23,8:00,9:03,218,W,RBSM,92,1,1,,,,,,
07232022_218W,2022,7,22,7,23,8:00,9:03,218,W,RBSM,91,1,1,,,,,,
07232022_218W,2022,7,22,7,23,8:00,9:03,218,W,RBSM,96,1,1,,,,,,
07232022_218E,2022,7,22,7,23,7:55,9:22,218,E,ARCS,116,1,1,,,,,,
07232022_218E,2022,7,22,7,23,7:55,9:22,218,E,ARCS,118,1,1,,,,,,
07232022_218E,2022,7,22,7,23,7:55,9:22,218,E,ARCS,108,1,1,,,,,,
07232022_218E,2022,7,22,7,23,7:55,9:22,218,E,ARCS,166,2,1,,,,,,
07232022_218E,2022,7,22,7,23,7:55,9:22,218,E,ARCS,313,3,1,,,,,,
07232022_218E,2022,7,22,7,23,7:55,9:22,218,E,ARCS,311,3,1,,,,,,
07232022_218E,2022,7,22,7,23,7:55,9:22,218,E,BDWF,105,1,1,,,,,,
07232022_218E,2022,7,22,7,23,7:55,9:22,218,E,BDWF,201,2,1,,,,,,
07232022_218E,2022,7,22,7,23,7:55,9:22,218,E,BDWF,458,3,1,,,,,,
07232022_218E,2022,7,22,7,23,7:55,9:22,218,E,LSCS,296,2,1,,,,,,
07232022_218E,2022,7,22,7,23,7:55,9:22,218,E,LSCS,291,2,1,,,,,,
07232022_218E,2022,7,22,7,23,7:55,9:22,218,E,HBWF,371,NA,1,,,,,,
07232022_218E,2022,7,22,7,23,7:55,9:22,218,E,HBWF,396,NA,1,,,,,,
07232022_218E,2022,7,22,7,23,7:55,9:22,218,E,SFCD,212,NA,1,,,,,,
07232022_218E,2022,7,22,7,23,7:55,9:22,218,E,SFCD,174,NA,1,,,,,,
07232022_218E,2022,7,22,7,23,7:55,9:22,218,E,SFCD,185,NA,1,,,,,,
07232022_218E,2022,7,22,7,23,7:55,9:22,218,E,RBSM,88,1,1,,,,,,
07232022_218E,2022,7,22,7,23,7:55,9:22,218,E,RBSM,89,1,1,,,,,,
07232022_218E,2022,7,22,7,23,7:55,9:22,218,E,RBSM,99,1,1,,,,,,
07232022_218E,2022,7,22,7,23,7:55,9:22,218,E,RBSM,77,1,1,,,,,,
07232022_218E,2022,7,22,7,23,7:55,9:22,218,E,RBSM,97,1,1,,,,,,
07232022_218E,2022,7,22,7,23,7:55,9:22,218,E,RBSM,143,2,1,,,,,,
07232022_218E,2022,7,22,7,23,7:55,9:22,218,E,RBSM,100,2,1,,,,,,
07232022_214W,2022,7,22,7,23,8:57,11:05,214,W,ARCS,103,1,1,,,,,,
07232022_214W,2022,7,22,7,23,8:57,11:05,214,W,ARCS,109,1,1,,,,,,
07232022_214W,2022,7,22,7,23,8:57,11:05,214,W,ARCS,107,1,1,,,,,,
07232022_214W,2022,7,22,7,23,8:57,11:05,214,W,ARCS,187,2,1,,,,,,
07232022_214W,2022,7,22,7,23,8:57,11:05,214,W,ARCS,155,2,1,,,,,,
07232022_214W,2022,7,22,7,23,8:57,11:05,214,W,ARCS,141,2,1,,,,,,
07232022_214W,2022,7,22,7,23,8:57,11:05,214,W,ARCS,189,2,1,,,,,,
07232022_214W,2022,7,22,7,23,8:57,11:05,214,W,ARCS,151,2,1,,,,,,
07232022_214W,2022,7,22,7,23,8:57,11:05,214,W,ARCS,129,2,1,,,,,,
07232022_214W,2022,7,22,7,23,8:57,11:05,214,W,ARCS,127,2,1,,,,,,
07232022_214W,2022,7,22,7,23,8:57,11:05,214,W,ARCS,128,2,1,,,,,,
07232022_214W,2022,7,22,7,23,8:57,11:05,214,W,ARCS,216,2,1,,,,,,
07232022_214W,2022,7,22,7,23,8:57,11:05,214,W,ARCS,182,2,1,,,,,,
07232022_214W,2022,7,22,7,23,8:57,11:05,214,W,ARCS,170,2,1,,,,,,
07232022_214W,2022,7,22,7,23,8:57,11:05,214,W,ARCS,122,2,1,,,,,,
07232022_214W,2022,7,22,7,23,8:57,11:05,214,W,BDWF,113,1,1,,,,,,
07232022_214W,2022,7,22,7,23,8:57,11:05,214,W,BDWF,107,1,1,,,,,,
07232022_214W,2022,7,22,7,23,8:57,11:05,214,W,BDWF,111,1,1,,,,,,
07232022_214W,2022,7,22,7,23,8:57,11:05,214,W,BDWF,110,1,1,,,,,,
07232022_214W,2022,7,22,7,23,8:57,11:05,214,W,BDWF,106,1,1,,,,,,
07232022_214W,2022,7,22,7,23,8:57,11:05,214,W,BDWF,112,1,1,,,,,,
07232022_214W,2022,7,22,7,23,8:57,11:05,214,W,BDWF,114,1,1,,,,,,
07232022_214W,2022,7,22,7,23,8:57,11:05,214,W,BDWF,104,1,1,,,,,,
07232022_214W,2022,7,22,7,23,8:57,11:05,214,W,BDWF,113,1,1,,,,,,
07232022_214W,2022,7,22,7,23,8:57,11:05,214,W,BDWF,81,1,1,,,,,,
07232022_214W,2022,7,22,7,23,8:57,11:05,214,W,BDWF,101,1,1,,,,,,
07232022_214W,2022,7,22,7,23,8:57,11:05,214,W,BDWF,206,2,1,,,,,,
07232022_214W,2022,7,22,7,23,8:57,11:05,214,W,BDWF,225,2,1,,,,,,
07232022_214W,2022,7,22,7,23,8:57,11:05,214,W,BDWF,157,2,1,,,,,,
07232022_214W,2022,7,22,7,23,8:57,11:05,214,W,BDWF,122,2,1,,,,,,
07232022_214W,2022,7,22,7,23,8:57,11:05,214,W,BDWF,185,2,1,,,,,,
07232022_214W,2022,7,22,7,23,8:57,11:05,214,W,BDWF,204,2,1,,,,,,
07232022_214W,2022,7,22,7,23,8:57,11:05,214,W,BDWF,124,2,1,,,,,,
07232022_214W,2022,7,22,7,23,8:57,11:05,214,W,BDWF,143,2,1,,,,,,
07232022_214W,2022,7,22,7,23,8:57,11:05,214,W,BDWF,330,3,1,,,,,,
07232022_214W,2022,7,22,7,23,8:57,11:05,214,W,BDWF,366,3,1,,,,,,
07232022_214W,2022,7,22,7,23,8:57,11:05,214,W,BDWF,294,3,1,,,,,,
07232022_214W,2022,7,22,7,23,8:57,11:05,214,W,LSCS,301,2,1,,,,,,
07232022_214W,2022,7,22,7,23,8:57,11:05,214,W,LSCS,256,2,1,,,,,,
07232022_214W,2022,7,22,7,23,8:57,11:05,214,W,LSCS,271,2,1,,,,,,
07232022_214W,2022,7,22,7,23,8:57,11:05,214,W,LSCS,281,2,1,,,,,,
07232022_214W,2022,7,22,7,23,8:57,11:05,214,W,LSCS,264,2,1,,,,,,
07232022_214W,2022,7,22,7,23,8:57,11:05,214,W,LSCS,191,2,1,,,,,,
07232022_214W,2022,7,22,7,23,8:57,11:05,214,W,DLVN,478,2,1,,,,,,
07232022_214W,2022,7,22,7,23,8:57,11:05,214,W,HBWF,335,NA,1,,,,,,
07232022_214W,2022,7,22,7,23,8:57,11:05,214,W,SFCD,200,NA,1,,,,,,
07232022_214W,2022,7,22,7,23,8:57,11:05,214,W,RBSM,106,2,1,,,,,,
07232022_214E,2022,7,22,7,23,9:13,11:15,214,E,ARCS,96,1,1,,,,,,
07232022_214E,2022,7,22,7,23,9:13,11:15,214,E,ARCS,216,2,1,,,,,,
07232022_214E,2022,7,22,7,23,9:13,11:15,214,E,ARCS,163,2,1,,,,,,
07232022_214E,2022,7,22,7,23,9:13,11:15,214,E,BDWF,108,1,1,,,,,,
07232022_214E,2022,7,22,7,23,9:13,11:15,214,E,BDWF,111,1,1,,,,,,
07232022_214E,2022,7,22,7,23,9:13,11:15,214,E,BDWF,109,1,1,,,,,,
07232022_214E,2022,7,22,7,23,9:13,11:15,214,E,BDWF,113,1,1,,,,,,
07232022_214E,2022,7,22,7,23,9:13,11:15,214,E,BDWF,106,1,1,,,,,,
07232022_214E,2022,7,22,7,23,9:13,11:15,214,E,BDWF,391,3,1,,,,,,
07232022_214E,2022,7,22,7,23,9:13,11:15,214,E,BDWF,268,3,1,,,,,,
07232022_214E,2022,7,22,7,23,9:13,11:15,214,E,LSCS,323,2,1,,,,,,
07232022_214E,2022,7,22,7,23,9:13,11:15,214,E,HBWF,357,NA,1,,,,,,
07232022_214E,2022,7,22,7,23,9:13,11:15,214,E,HBWF,343,NA,1,,,,,,
07232022_214E,2022,7,22,7,23,9:13,11:15,214,E,SFCD,204,NA,1,,,,,,
07232022_214E,2022,7,22,7,23,9:13,11:15,214,E,SFCD,163,NA,1,,,,,,
07232022_214E,2022,7,22,7,23,9:13,11:15,214,E,SFCD,208,NA,1,,,,,,
07232022_214E,2022,7,22,7,23,9:13,11:15,214,E,RBSM,89,1,1,,,,,,
07232022_214E,2022,7,22,7,23,9:13,11:15,214,E,RBSM,72,1,1,,,,,,
07232022_214E,2022,7,22,7,23,9:13,11:15,214,E,RBSM,78,1,1,,,,,,
07232022_214E,2022,7,22,7,23,9:13,11:15,214,E,RBSM,86,1,1,,,,,,
07232022_214E,2022,7,22,7,23,9:13,11:15,214,E,RBSM,91,1,1,,,,,,
07232022_214E,2022,7,22,7,23,9:13,11:15,214,E,RBSM,76,1,1,,,,,,
07232022_214E,2022,7,22,7,23,9:13,11:15,214,E,RBSM,82,1,1,,,,,,
07232022_214E,2022,7,22,7,23,9:13,11:15,214,E,RBSM,74,1,1,,,,,,
07232022_214E,2022,7,22,7,23,9:13,11:15,214,E,RBSM,95,1,1,,,,,,
07232022_214E,2022,7,22,7,23,9:13,11:15,214,E,RBSM,79,1,1,,,,,,
07232022_214E,2022,7,22,7,23,9:13,11:15,214,E,RBSM,78,1,1,,,,,,
07232022_214E,2022,7,22,7,23,9:13,11:15,214,E,RBSM,85,1,1,,,,,,
07232022_214E,2022,7,22,7,23,9:13,11:15,214,E,RBSM,81,1,1,,,,,,
07232022_214E,2022,7,22,7,23,9:13,11:15,214,E,RBSM,93,1,1,,,,,,
07232022_214E,2022,7,22,7,23,9:13,11:15,214,E,RBSM,88,1,1,,,,,,
07232022_214E,2022,7,22,7,23,9:13,11:15,214,E,RBSM,96,1,1,,,,,,
07232022_214E,2022,7,22,7,23,9:13,11:15,214,E,RBSM,93,1,1,,,,,,
07232022_214E,2022,7,22,7,23,9:13,11:15,214,E,RBSM,89,1,1,,,,,,
07232022_214E,2022,7,22,7,23,9:13,11:15,214,E,RBSM,84,1,1,,,,,,
07232022_214E,2022,7,22,7,23,9:13,11:15,214,E,RBSM,92,1,1,,,,,,
07232022_214E,2022,7,22,7,23,9:13,11:15,214,E,RBSM,105,2,1,,,,,,
07232022_214E,2022,7,22,7,23,9:13,11:15,214,E,RBSM,106,2,1,,,,,,
07232022_214E,2022,7,22,7,23,9:13,11:15,214,E,RBSM,100,2,1,,,,,,
07232022_214E,2022,7,22,7,23,9:13,11:15,214,E,RBSM,136,2,1,,,,,,
07232022_230S,2022,7,22,7,23,10:24,12:20,230,S,ARCS,116,1,1,,,,,,
07232022_230S,2022,7,22,7,23,10:24,12:20,230,S,ARCS,106,1,1,,,,,,
07232022_230S,2022,7,22,7,23,10:24,12:20,230,S,ARCS,108,1,1,,,,,,
07232022_230S,2022,7,22,7,23,10:24,12:20,230,S,ARCS,117,1,1,,,,,,
07232022_230S,2022,7,22,7,23,10:24,12:20,230,S,ARCS,114,1,1,,,,,,
07232022_230S,2022,7,22,7,23,10:24,12:20,230,S,ARCS,130,2,1,,,,,,
07232022_230S,2022,7,22,7,23,10:24,12:20,230,S,ARCS,128,2,1,,,,,,
07232022_230S,2022,7,22,7,23,10:24,12:20,230,S,BDWF,115,1,1,,,,,,
07232022_230S,2022,7,22,7,23,10:24,12:20,230,S,BDWF,117,1,1,,,,,,
